date,AOD,AOD_scaled,황사_가능성
2016-01-12,365.1251883598137,0.3651251883598137,양호
2016-01-13,351.78747309222825,0.35178747309222824,양호
2016-01-14,375.54869697319833,0.3755486969731983,양호
2016-01-15,447.0740142513004,0.44707401425130044,황사
2016-01-16,441.56708957045726,0.44156708957045726,황사
2016-01-17,414.84652530619474,0.41484652530619476,황사
2016-01-18,397.3996956902778,0.3973996956902778,양호
2016-01-19,372.5937627863824,0.3725937627863824,양호
2016-01-20,291.84557622868147,0.29184557622868146,양호
2016-01-21,472.9925145254121,0.47299251452541213,황사
2016-01-22,330.92150447373433,0.33092150447373436,양호
2016-01-23,339.89337262416666,0.3398933726241667,양호
2016-01-24,275.10602591204264,0.27510602591204264,양호
2016-01-25,281.2612024963564,0.28126120249635644,양호
2016-01-26,336.7577452166108,0.3367577452166108,양호
2016-01-27,427.5471344552543,0.42754713445525433,황사
2016-01-28,489.95259136149946,0.4899525913614995,황사
2016-01-29,456.0656624521988,0.4560656624521988,황사
2016-01-30,499.3022613190588,0.4993022613190588,황사
2016-01-31,392.38085738174624,0.3923808573817463,양호
2016-02-01,378.1365508921194,0.3781365508921194,양호
2016-02-02,359.7139165648334,0.3597139165648334,양호
2016-02-03,359.9917454264273,0.3599917454264273,양호
2016-02-04,371.2382952264871,0.3712382952264871,양호
2016-02-05,378.8897406245557,0.3788897406245557,양호
2016-02-06,349.6752076140942,0.3496752076140942,양호
2016-02-07,327.0022051122531,0.3270022051122531,양호
2016-02-08,358.9948226848183,0.3589948226848183,양호
2016-02-09,361.77794890042026,0.36177794890042025,양호
2016-02-10,424.2006361833529,0.4242006361833529,황사
2016-02-11,528.6900089698337,0.5286900089698336,황사
2016-02-12,512.6440073844342,0.5126440073844342,황사
2016-02-13,456.15606976210984,0.4561560697621099,황사
2016-02-14,393.6707673999332,0.39367076739993323,양호
2016-02-15,379.3612891191676,0.3793612891191676,양호
2016-02-16,436.0284262434732,0.4360284262434732,황사
2016-02-17,384.1768876472987,0.38417688764729874,양호
2016-02-18,420.8528667056836,0.4208528667056836,황사
2016-02-19,460.3026688546086,0.46030266885460863,황사
2016-02-20,373.558430947661,0.373558430947661,양호
2016-02-21,321.76187987904865,0.32176187987904864,양호
2016-02-22,371.6954039310312,0.3716954039310312,양호
2016-02-23,280.3984057326551,0.28039840573265506,양호
2016-02-24,407.66941600475855,0.40766941600475853,황사
2016-02-25,385.83185158324216,0.3858318515832422,양호
2016-02-26,360.83494076980605,0.36083494076980605,양호
2016-02-27,376.6666143749119,0.3766666143749119,양호
2016-02-28,367.4479289239104,0.3674479289239104,양호
2016-02-29,384.81312265147466,0.38481312265147466,양호
2016-03-01,396.16585614171834,0.39616585614171834,양호
2016-03-02,408.5547170820311,0.4085547170820311,황사
2016-03-03,414.34181343097873,0.41434181343097876,황사
2016-03-04,647.8992724058627,0.6478992724058626,황사
2016-03-05,623.5986723108086,0.6235986723108087,황사
2016-03-06,637.9717141950354,0.6379717141950354,황사
2016-03-07,537.7343369839678,0.5377343369839678,황사
2016-03-08,518.1671816797984,0.5181671816797985,황사
2016-03-09,556.9805476454766,0.5569805476454766,황사
2016-03-10,514.3572829847228,0.5143572829847228,황사
2016-03-11,481.69565707026607,0.48169565707026607,황사
2016-03-12,390.734932276219,0.390734932276219,양호
2016-03-13,400.37544556240334,0.40037544556240334,황사
2016-03-14,482.6526045793794,0.4826526045793794,황사
2016-03-15,430.82769049368306,0.4308276904936831,황사
2016-03-16,586.8621036579636,0.5868621036579637,황사
2016-03-17,497.1609985275723,0.49716099852757234,황사
2016-03-18,594.5743273318918,0.5945743273318919,황사
2016-03-19,571.4234769448605,0.5714234769448605,황사
2016-03-20,542.076179380432,0.542076179380432,황사
2016-03-21,446.8576058608226,0.4468576058608226,황사
2016-03-22,415.8560532276522,0.4158560532276522,황사
2016-03-23,353.0064995416468,0.3530064995416468,양호
2016-03-24,345.9453317992067,0.3459453317992067,양호
2016-03-25,404.3005159119453,0.4043005159119453,황사
2016-03-26,444.4341072050257,0.44443410720502574,황사
2016-03-27,428.4332319995515,0.42843323199955147,황사
2016-03-28,428.90930119492634,0.4289093011949264,황사
2016-03-29,324.75454997835885,0.32475454997835884,양호
2016-03-30,399.4018991374446,0.3994018991374446,양호
2016-03-31,503.30511951446374,0.5033051195144638,황사
2016-04-01,444.18087941202566,0.44418087941202566,황사
2016-04-02,456.56940032854413,0.45656940032854415,황사
2016-04-03,311.6040233624194,0.31160402336241944,양호
2016-04-04,268.26708424354854,0.26826708424354856,양호
2016-04-05,339.3456894449495,0.3393456894449495,양호
2016-04-06,331.88667983915013,0.33188667983915016,양호
2016-04-07,283.9043176593161,0.2839043176593161,양호
2016-04-08,364.2011697983711,0.3642011697983711,양호
2016-04-09,372.8513133614615,0.3728513133614615,양호
2016-04-10,459.8765659973236,0.4598765659973236,황사
2016-04-11,516.1573479064647,0.5161573479064647,황사
2016-04-12,402.8148995523748,0.4028148995523748,황사
2016-04-13,488.835333637416,0.488835333637416,황사
2016-04-14,419.7876581781656,0.4197876581781656,황사
2016-04-15,412.2405568181052,0.4122405568181052,황사
2016-04-16,375.14376137950273,0.3751437613795027,양호
